Obra;Cód. Estruturado;Cód. Item;Descrição Item;Unid.;Categoria;Nº NF;Data NF; ValorUnitRealizado ; Qtd Realizada ; ValorTotalRealizado ;Cód. Fornecedor;Fornecedor;Tipo;Cód. Pedido;Cód. Contrato
OBR;01130100204OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;504786OBR.N;07/01/2025; 47,52 ; 4,00 ; 190,07 ;Código 40;Fornecedor 40;Geral;292OBR.P;-
OBR;01130100204OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 11,00 ; 339,91 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100214OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 39,92 ; 5,42 ; 216,27 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100214OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 29,23 ; 782,49 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100302OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;504786OBR.N;07/01/2025; 47,52 ; 4,00 ; 190,07 ;Código 40;Fornecedor 40;Geral;292OBR.P;-
OBR;01130100302OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 11,00 ; 339,91 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100310OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 39,92 ; 5,25 ; 209,48 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100310OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 28,32 ; 758,05 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100402OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;504786OBR.N;07/01/2025; 47,52 ; 4,00 ; 190,07 ;Código 40;Fornecedor 40;Geral;292OBR.P;-
OBR;01130100402OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 11,00 ; 339,91 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100410OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 39,92 ; 5,25 ; 209,48 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100410OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 28,32 ; 758,05 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100502OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;504786OBR.N;07/01/2025; 47,52 ; 4,00 ; 190,07 ;Código 40;Fornecedor 40;Geral;292OBR.P;-
OBR;01130100502OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 11,00 ; 339,91 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100510OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 39,92 ; 5,25 ; 209,48 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100510OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 28,32 ; 758,05 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100602OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;504786OBR.N;07/01/2025; 47,52 ; 4,00 ; 190,07 ;Código 40;Fornecedor 40;Geral;292OBR.P;-
OBR;01130100602OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 11,00 ; 339,91 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100610OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 39,92 ; 5,25 ; 209,48 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100610OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 28,32 ; 758,05 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100702OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;504786OBR.N;07/01/2025; 47,52 ; 4,00 ; 190,07 ;Código 40;Fornecedor 40;Geral;292OBR.P;-
OBR;01130100702OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 11,00 ; 339,91 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100712OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 39,92 ; 5,25 ; 209,48 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100712OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 28,32 ; 758,05 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100802OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;504786OBR.N;07/01/2025; 47,52 ; 4,00 ; 190,07 ;Código 40;Fornecedor 40;Geral;292OBR.P;-
OBR;01130100802OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 11,00 ; 339,91 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100811OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 39,92 ; 5,25 ; 209,48 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100811OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 28,32 ; 758,05 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100902OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;504786OBR.N;07/01/2025; 47,52 ; 4,00 ; 190,07 ;Código 40;Fornecedor 40;Geral;292OBR.P;-
OBR;01130100902OBR;4456;"Registro de pressao base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 11,00 ; 339,91 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100912OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 39,92 ; 5,25 ; 209,48 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130100912OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 28,32 ; 758,05 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101008OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 39,92 ; 0,85 ; 33,77 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101008OBR;4445;"Registro de gaveta volante bruto 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 4,57 ; 122,27 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101130OBR;3646;"Valvula de retencao vertical 1.1/4""";UN;Louças, Metais e Acessórios;528043OBR.N;08/07/2025; 91,46 ; 1,00 ; 91,46 ;Código 40;Fornecedor 40;Geral;406OBR.P;-
OBR;01130101130OBR;3646;"Valvula de retencao vertical 1.1/4""";UN;Louças, Metais e Acessórios;13657OBR.N;24/06/2025; 402,50 ; 1,00 ; 402,50 ;Código 108;Fornecedor 108;Geral;404OBR.P;-
OBR;01130101130OBR;3646;"Valvula de retencao vertical 1.1/4""";UN;Louças, Metais e Acessórios;13657OBR.N;24/06/2025; 437,00 ; 1,00 ; 437,00 ;Código 108;Fornecedor 108;Geral;404OBR.P;-
OBR;01130101205OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;517001OBR.N;28/03/2025; 40,47 ; 7,50 ; 303,51 ;Código 40;Fornecedor 40;Geral;381OBR.P;-
OBR;01130101205OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 10,00 ; 309,01 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101205OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 17,00 ; 455,12 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101206OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios;480890OBR.N;13/06/2024; 292,12 ; 6,00 ; 1.752,74 ;Código 40;Fornecedor 40;Geral;126OBR.P;-
OBR;01130101305OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;517001OBR.N;28/03/2025; 40,47 ; 7,50 ; 303,51 ;Código 40;Fornecedor 40;Geral;381OBR.P;-
OBR;01130101305OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 10,00 ; 309,01 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101305OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 17,00 ; 455,12 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101306OBR;10063;"Base Misturador Monocomando 3/4""";UN;Louças, Metais e Acessórios;480890OBR.N;13/06/2024; 292,12 ; 3,00 ; 876,37 ;Código 40;Fornecedor 40;Geral;126OBR.P;-
OBR;01130101405OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;517001OBR.N;28/03/2025; 40,47 ; 7,50 ; 303,51 ;Código 40;Fornecedor 40;Geral;381OBR.P;-
OBR;01130101405OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 10,00 ; 309,01 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101405OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 17,00 ; 455,12 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101505OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;517001OBR.N;28/03/2025; 40,47 ; 7,50 ; 303,51 ;Código 40;Fornecedor 40;Geral;381OBR.P;-
OBR;01130101505OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 10,00 ; 309,01 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101505OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 17,00 ; 455,12 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101605OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;517001OBR.N;28/03/2025; 40,47 ; 7,50 ; 303,51 ;Código 40;Fornecedor 40;Geral;381OBR.P;-
OBR;01130101605OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 10,00 ; 309,01 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101605OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 17,00 ; 455,12 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101705OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;517001OBR.N;28/03/2025; 40,47 ; 7,50 ; 303,51 ;Código 40;Fornecedor 40;Geral;381OBR.P;-
OBR;01130101705OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 10,00 ; 309,01 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101705OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 17,00 ; 455,12 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101805OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;517001OBR.N;28/03/2025; 40,47 ; 7,50 ; 303,51 ;Código 40;Fornecedor 40;Geral;381OBR.P;-
OBR;01130101805OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 10,00 ; 309,01 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101805OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 17,00 ; 455,12 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101905OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;517001OBR.N;28/03/2025; 40,47 ; 7,50 ; 303,51 ;Código 40;Fornecedor 40;Geral;381OBR.P;-
OBR;01130101905OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 30,90 ; 10,00 ; 309,01 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130101905OBR;4433;"Registro de gaveta base 25 mm 3/4""";UN;Louças, Metais e Acessórios;2288546OBR.N;04/07/2024; 26,77 ; 17,00 ; 455,12 ;Código 11;Fornecedor 11;Geral;136OBR.P;-
OBR;01130103202OBR;8748;Lixa ferro grao 100;UN;Ferramentas;480229OBR.N;26/06/2024; 2,26 ; 20,00 ; 45,22 ;Código 40;Fornecedor 40;Geral;122OBR.P;-
OBR;01130103202OBR;8748;Lixa ferro grao 100;UN;Ferramentas;480229OBR.N;26/06/2024; 2,09 ; 20,00 ; 41,86 ;Código 40;Fornecedor 40;Geral;122OBR.P;-
OBR;01130103202OBR;8748;Lixa ferro grao 100;UN;Ferramentas;480229OBR.N;26/06/2024; 2,09 ; 40,00 ; 83,72 ;Código 40;Fornecedor 40;Geral;122OBR.P;-
OBR;01130106513OBR;4450;"Registro de gaveta volante bruto 65 mm 2.1/2""";UN;Louças, Metais e Acessórios;528043OBR.N;08/07/2025; 153,51 ; 1,00 ; 153,51 ;Código 40;Fornecedor 40;Geral;406OBR.P;-
OBR;01130106513OBR;4450;"Registro de gaveta volante bruto 65 mm 2.1/2""";UN;Louças, Metais e Acessórios;528043OBR.N;08/07/2025; 131,48 ; 2,00 ; 262,96 ;Código 40;Fornecedor 40;Geral;406OBR.P;-
OBR;01130106513OBR;4450;"Registro de gaveta volante bruto 65 mm 2.1/2""";UN;Louças, Metais e Acessórios;13657OBR.N;24/06/2025; 379,50 ; 6,00 ; 2.277,00 ;Código 108;Fornecedor 108;Geral;404OBR.P;-
OBR;01130106513OBR;4450;"Registro de gaveta volante bruto 65 mm 2.1/2""";UN;Louças, Metais e Acessórios;13657OBR.N;24/06/2025; 92,00 ; 1,00 ; 92,00 ;Código 108;Fornecedor 108;Geral;404OBR.P;-
OBR;01130213102OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 1.049,37 ; 1.656,42 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130213202OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 474,61 ; 749,17 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130213302OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 479,93 ; 757,56 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130213402OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 479,92 ; 757,55 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130213502OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;33OBR.N;16/12/2024; 1,58 ; 479,92 ; 757,55 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130213602OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 479,92 ; 757,55 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130213702OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 479,92 ; 757,55 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130213802OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 479,92 ; 757,55 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130213902OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 479,92 ; 757,55 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130214002OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 152,91 ; 241,37 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130214102OBR;1472;Pintura de tubulacao incendio;M2;Mão de obra de Pintura e Outros Acabamentos;000OBR.N;13/12/2024; 1,58 ; 62,13 ; 98,07 ;Código 56;Fornecedor 56;Geral;-;816OBR.C
OBR;01130300101OBR;4418;"Prolongador latao para torneira curto 1/2""";UN;Louças, Metais e Acessórios;517517OBR.N;11/04/2025; 10,78 ; 110,00 ; 1.185,31 ;Código 40;Fornecedor 40;Geral;377OBR.P;-
OBR;01130300101OBR;4418;"Prolongador latao para torneira curto 1/2""";UN;Louças, Metais e Acessórios;517517OBR.N;11/04/2025; 12,17 ; 10,00 ; 121,67 ;Código 40;Fornecedor 40;Geral;377OBR.P;-
OBR;01130300101OBR;4418;"Prolongador latao para torneira curto 1/2""";UN;Louças, Metais e Acessórios;517517OBR.N;11/04/2025; 7,98 ; 110,00 ; 877,91 ;Código 40;Fornecedor 40;Geral;377OBR.P;-
OBR;01130300101OBR;4418;"Prolongador latao para torneira curto 1/2""";UN;Louças, Metais e Acessórios;517517OBR.N;11/04/2025; 18,99 ; 30,00 ; 569,60 ;Código 40;Fornecedor 40;Geral;377OBR.P;-
OBR;01140100101OBR;7056;Conjunto de 3 ganchos de fixacao para elevador;UN;Serralheria;701OBR.N;14/08/2024; 517,50 ; 3,00 ; 1.552,50 ;Código 117;Fornecedor 117;Geral;200OBR.P;-
OBR;01160201801OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza;53053OBR.N;30/01/2025; 1,73 ; 52,76 ; 91,02 ;Código 17;Fornecedor 17;Geral;345OBR.P;-
OBR;01160201901OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza;53053OBR.N;30/01/2025; 1,73 ; 0,66 ; 1,13 ;Código 17;Fornecedor 17;Geral;345OBR.P;-
OBR;01160201902OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza;53053OBR.N;30/01/2025; 1,73 ; 0,58 ; 1,00 ;Código 17;Fornecedor 17;Geral;345OBR.P;-
OBR;01170301101OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;56450OBR.N;28/03/2025; 125,35 ; 4,00 ; 501,40 ;Código 17;Fornecedor 17;Geral;379OBR.P;-
OBR;01170301101OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 2,10 ; 422,83 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01170301101OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza;53053OBR.N;30/01/2025; 1,73 ; 34,20 ; 59,00 ;Código 17;Fornecedor 17;Geral;345OBR.P;-
OBR;01170301201OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;56450OBR.N;28/03/2025; 125,35 ; 2,00 ; 250,70 ;Código 17;Fornecedor 17;Geral;379OBR.P;-
OBR;01170301201OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 1,30 ; 262,43 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01170301201OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza;53053OBR.N;30/01/2025; 1,73 ; 21,23 ; 36,61 ;Código 17;Fornecedor 17;Geral;345OBR.P;-
OBR;01170301301OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 0,05 ; 10,26 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01170301301OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza;53053OBR.N;30/01/2025; 1,73 ; 0,83 ; 1,43 ;Código 17;Fornecedor 17;Geral;345OBR.P;-
OBR;01170301302OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;53556OBR.N;05/02/2025; 201,25 ; 5,24 ; 1.054,55 ;Código 17;Fornecedor 17;Geral;350OBR.P;-
OBR;01170301302OBR;8036;Bloco de espuma;UN;Materiais de Higiene e Limpeza;53053OBR.N;30/01/2025; 1,73 ; 85,32 ; 147,18 ;Código 17;Fornecedor 17;Geral;345OBR.P;-
OBR;01170301302OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática;50079OBR.N;01/11/2024; 211,96 ; 10,00 ; 2.119,57 ;Código 17;Fornecedor 17;Geral;257OBR.P;-
OBR;01180300102OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos;13OBR.N;06/05/2025; 23,32 ; 491,47 ; 11.462,17 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300102OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos;1518OBR.N;01/04/2025; 23,32 ; 641,03 ; 14.950,00 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300301OBR;1319;Lixamento;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 2,88 ; 72,41 ; 208,18 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300301OBR;1301;Emassamento 1ª demao;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 5,16 ; 72,41 ; 373,90 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300302OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos;22OBR.N;02/07/2025; 25,33 ; 335,89 ; 8.509,61 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300302OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 25,33 ; 416,68 ; 10.556,30 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300302OBR;1464;Pintura com selador;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 3,01 ; 952,40 ; 2.869,59 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300303OBR;1467;Pintura com textura projetada Linear;M;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 12,67 ; 190,30 ; 2.410,57 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300303OBR;1465;Pintura com selador Linear;M;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 1,51 ; 190,30 ; 286,69 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300401OBR;1319;Lixamento;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 2,88 ; 38,38 ; 110,34 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300401OBR;1301;Emassamento 1ª demao;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 5,16 ; 38,38 ; 198,17 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300402OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos;1518OBR.N;01/04/2025; 25,33 ; 511,63 ; 12.961,88 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300402OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 25,33 ; 357,15 ; 9.048,25 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300402OBR;1464;Pintura com selador;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 3,01 ; 630,97 ; 1.901,11 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300403OBR;1467;Pintura com textura projetada Linear;M;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 12,67 ; 66,60 ; 843,70 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300403OBR;1465;Pintura com selador Linear;M;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 1,51 ; 100,86 ; 151,95 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300501OBR;1319;Lixamento;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 2,88 ; 50,69 ; 145,73 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300501OBR;1301;Emassamento 1ª demao;M2;Mão de obra de Pintura e Outros Acabamentos;6OBR.N;06/03/2025; 5,16 ; 50,69 ; 261,73 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
OBR;01180300502OBR;1466;Pintura com textura projetada;M2;Mão de obra de Pintura e Outros Acabamentos;22OBR.N;02/07/2025; 25,33 ; 440,00 ; 11.147,18 ;Código 132;Fornecedor 132;Geral;-;1194OBR.C
